dataset,imputation,missing_rate,rmse,mae,r2,mape,n_imputed,timestamp
bbr_esmond_data_mt-ac_2024-2025,mean_imputation,10,77964374.95969932,66391924.90085856,-0.0032309967503265,8.612518699739242,147,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,linear_interpolation,10,65889358.33378942,47735139.19368085,0.2834622174326859,6.160114712980839,147,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,knn_imputation,10,77964374.95969932,66391924.90085856,-0.0032309967503265,8.612518699739242,147,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,mean_imputation,20,92855468.07850964,67502803.53301367,-0.000860307702386,42.39616823082788,276,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,linear_interpolation,20,93392270.5041502,59012063.47149712,-0.0124658109366739,42.28178046398725,276,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,knn_imputation,20,92855468.07850964,67502803.53301367,-0.000860307702386,42.39616823082788,276,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,mean_imputation,30,77892008.49188742,64627618.28750676,-0.0022919593905006,8.443868196622075,440,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,linear_interpolation,30,64835843.98470671,46945733.59286233,0.3024320763788555,6.2654661954123965,439,2025-09-04 20:28:30
bbr_esmond_data_mt-ac_2024-2025,knn_imputation,30,77892008.49188742,64627618.28750676,-0.0022919593905006,8.443868196622075,440,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,mean_imputation,10,39524046.54824261,20389126.345234685,-0.0080783293405879,2.451115139397287,123,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,linear_interpolation,10,39090592.51989858,16531218.637421252,0.0139113017222912,2.031297664077342,123,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,knn_imputation,10,39524046.54824261,20389126.345234685,-0.0080783293405879,2.451115139397287,123,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,mean_imputation,20,21330245.193617605,15080975.695017412,-0.0009346205693772,1.688362741792908,248,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,linear_interpolation,20,20027413.31845144,10525773.242314791,0.1176035810003902,1.1919946302880506,248,2025-09-04 20:28:30
bbr_esmond_data_go-ce_2024-2025,knn_imputation,20,21330245.193617605,15080975.695017412,-0.0009346205693772,1.688362741792908,248,2025-09-04 20:28:31
bbr_esmond_data_go-ce_2024-2025,mean_imputation,30,26014591.05440955,15431690.50146422,-0.0004697178775228,1.765840862486172,378,2025-09-04 20:28:31
bbr_esmond_data_go-ce_2024-2025,linear_interpolation,30,25437033.59195663,11220164.848499948,0.0434605886707712,1.3041943946305306,378,2025-09-04 20:28:31
bbr_esmond_data_go-ce_2024-2025,knn_imputation,30,26014591.05440955,15431690.50146422,-0.0004697178775228,1.765840862486172,378,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,mean_imputation,10,196345864.2204047,142282535.94594508,-0.0003798536475778,2925.7419565484,148,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,linear_interpolation,10,119981344.49129587,79202319.62888682,0.6264498889316774,2295.488476014581,148,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,knn_imputation,10,196345864.2204047,142282535.94594508,-0.0003798536475778,2925.7419565484,148,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,mean_imputation,20,195700287.9445921,143579916.9014277,-0.0044692874306846,1999.5388960426844,294,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,linear_interpolation,20,123809528.2791996,83493331.87828945,0.5979668443078057,657.7853569674587,294,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,knn_imputation,20,195700287.9445921,143579916.9014277,-0.0044692874306846,1999.5388960426844,294,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,mean_imputation,30,188071130.15773937,135342210.02053916,-0.0006137902311758,973.6732287087332,407,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,linear_interpolation,30,125504667.38043156,84656277.63549243,0.5528590588503484,353.3716058434785,406,2025-09-04 20:28:31
cubic_esmond_data_ac-to_2024-2025,knn_imputation,30,188071130.15773937,135342210.02053916,-0.0006137902311758,973.6732287087332,407,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,mean_imputation,10,110366264.30771418,85336810.81096293,-0.0017515950321302,13.469145343549204,139,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,linear_interpolation,10,119596542.079028,89265434.1111011,-0.1763176220259141,13.676368385927034,139,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,knn_imputation,10,110366264.30771418,85336810.81096293,-0.0017515950321302,13.469145343549204,139,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,mean_imputation,20,116487533.120465,89195297.0300017,-0.0022360580075775,15.020927292427402,259,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,linear_interpolation,20,142554100.7121466,106571467.41199696,-0.5009649697408045,17.11028825490926,259,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,knn_imputation,20,116487533.120465,89195297.0300017,-0.0022360580075775,15.020927292427402,259,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,mean_imputation,30,119702358.7186969,89095515.51953349,-0.0002799048234953,136.00879287817972,405,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,linear_interpolation,30,132024738.06404564,99071995.36457977,-0.2168211696536546,150.51735496562046,405,2025-09-04 20:28:31
cubic_esmond_data_ba-to_2024-2025,knn_imputation,30,119702358.7186969,89095515.51953349,-0.0002799048234953,136.00879287817972,405,2025-09-04 20:28:31
bbr_esmond_data_ap-mt_2024-2025,mean_imputation,10,83719442.1241036,33419020.551322803,-0.0065517316096277,6.896601096639454,135,2025-09-04 20:28:31
bbr_esmond_data_ap-mt_2024-2025,linear_interpolation,10,76917482.81976783,30204020.35788653,0.1503626899012002,5.233376710580574,135,2025-09-04 20:28:31
bbr_esmond_data_ap-mt_2024-2025,knn_imputation,10,83719442.1241036,33419020.551322803,-0.0065517316096277,6.896601096639454,135,2025-09-04 20:28:31
bbr_esmond_data_ap-mt_2024-2025,mean_imputation,20,91111791.2130244,38891335.64161231,-0.0004184419136552,6.985544100570183,291,2025-09-04 20:28:32
bbr_esmond_data_ap-mt_2024-2025,linear_interpolation,20,84993390.77352099,34253295.54881017,0.1294317370370123,5.060464969671803,291,2025-09-04 20:28:32
bbr_esmond_data_ap-mt_2024-2025,knn_imputation,20,91111791.2130244,38891335.64161231,-0.0004184419136552,6.985544100570183,291,2025-09-04 20:28:32
bbr_esmond_data_ap-mt_2024-2025,mean_imputation,30,77937417.21613058,35850399.35742346,-0.0045701448833024,5.683722257997821,444,2025-09-04 20:28:32
bbr_esmond_data_ap-mt_2024-2025,linear_interpolation,30,85222349.35912178,34066173.551624194,-0.1984934473374981,4.561011889920409,443,2025-09-04 20:28:32
bbr_esmond_data_ap-mt_2024-2025,knn_imputation,30,77937417.21613058,35850399.35742346,-0.0045701448833024,5.683722257997821,444,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,mean_imputation,10,185380228.9308405,129149487.4966777,-0.0325466030720387,34.36449955759936,142,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,linear_interpolation,10,195637863.2732826,136151068.88617784,-0.1499756796275835,30.743314493475715,142,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,knn_imputation,10,185380228.9308405,129149487.4966777,-0.0325466030720387,34.36449955759936,142,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,mean_imputation,20,151379637.7228838,112832686.08023009,-0.0100225930919226,65.71568522936319,319,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,linear_interpolation,20,169863138.84203815,109939799.75661115,-0.2717286502981744,57.614662537565394,319,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,knn_imputation,20,151379637.7228838,112832686.08023009,-0.0100225930919226,65.71568522936319,319,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,mean_imputation,30,181928752.73213205,125377990.4378753,-0.0023416782508356,93.41831965723752,446,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,linear_interpolation,30,174436799.78289002,116055877.81495763,0.0785127598288196,83.36479329751924,446,2025-09-04 20:28:32
cubic_esmond_data_es-se_2024-2025,knn_imputation,30,181928752.73213205,125377990.4378753,-0.0023416782508356,93.41831965723752,446,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,mean_imputation,10,101987984.7042246,25893951.434075583,-0.0121879258417527,4441.097947008577,130,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,linear_interpolation,10,103482720.786565,28333548.574578065,-0.0420745982015267,4445.976852863816,130,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,knn_imputation,10,101987984.7042246,25893951.434075583,-0.0121879258417527,4441.097947008577,130,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,mean_imputation,20,96977994.00724764,22778815.517894268,-0.0101600008357893,3410.524107974867,242,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,linear_interpolation,20,99860581.34258775,27009375.5284397,-0.0711047736129768,3424.146117438221,242,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,knn_imputation,20,96977994.00724764,22778815.517894268,-0.0101600008357893,3410.524107974867,242,2025-09-04 20:28:32
bbr_esmond_data_es-ro_2024-2025,mean_imputation,30,49673426.97350203,17976427.19384796,-0.0024165074115116,2.522716867738467,385,2025-09-04 20:28:33
bbr_esmond_data_es-ro_2024-2025,linear_interpolation,30,92809945.2400406,26322755.440247256,-2.499363008541448,3.4091208651079343,385,2025-09-04 20:28:33
bbr_esmond_data_es-ro_2024-2025,knn_imputation,30,49673426.97350203,17976427.19384796,-0.0024165074115116,2.522716867738467,385,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,mean_imputation,10,51680144.24055718,26854691.780618265,-0.0520810975969967,3.5204105249578896,145,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,linear_interpolation,10,78317863.76191255,29269223.36190821,-1.4161475336850606,3.443680131150791,145,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,knn_imputation,10,51680144.24055718,26854691.780618265,-0.0520810975969967,3.5204105249578896,145,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,mean_imputation,20,68382459.84325163,32791420.00729007,-0.0053406068119168,4.592803411925551,295,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,linear_interpolation,20,55974680.36093421,23067498.334909923,0.3263923187950321,3.0829732287787706,295,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,knn_imputation,20,68382459.84325163,32791420.00729007,-0.0053406068119168,4.592803411925551,295,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,mean_imputation,30,80111744.33793868,35086190.37596815,-0.0002545321399829,5.924997136421493,431,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,linear_interpolation,30,82737337.52458201,29922324.02784692,-0.0668939052256931,5.00514643618251,431,2025-09-04 20:28:33
bbr_esmond_data_ap-go_2024-2025,knn_imputation,30,80111744.33793868,35086190.37596815,-0.0002545321399829,5.924997136421493,431,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,mean_imputation,10,112766191.06370276,88471874.3830451,-0.0087916089221746,13.984688285834617,140,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,linear_interpolation,10,72528516.13325053,48537199.25653785,0.5826876639721525,7.403075981811645,140,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,knn_imputation,10,112766191.06370276,88471874.3830451,-0.0087916089221746,13.984688285834617,140,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,mean_imputation,20,114097386.3431578,83513828.43589981,-0.0002890762906198,14.330323794459348,280,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,linear_interpolation,20,66948579.55199142,44038060.46790777,0.6556049758898461,8.178495485529062,280,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,knn_imputation,20,114097386.3431578,83513828.43589981,-0.0002890762906198,14.330323794459348,280,2025-09-04 20:28:33
bbr_esmond_data_ac-pb_2024-2025,mean_imputation,30,107687542.48051976,84390455.13265544,-0.00382219477226,14.754976652804949,387,2025-09-04 20:28:34
bbr_esmond_data_ac-pb_2024-2025,linear_interpolation,30,69080203.46067593,43117850.65064755,0.585966872060963,8.268381144473311,386,2025-09-04 20:28:34
bbr_esmond_data_ac-pb_2024-2025,knn_imputation,30,107687542.48051976,84390455.13265544,-0.00382219477226,14.754976652804949,387,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,mean_imputation,10,27906838.064377863,15301648.582734326,-0.0014704139423724,1.784630933370169,145,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,linear_interpolation,10,37140063.823787466,16786783.361448795,-0.7737897888612573,1.9496061171549888,145,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,knn_imputation,10,27906838.064377863,15301648.582734326,-0.0014704139423724,1.784630933370169,145,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,mean_imputation,20,30213791.27325048,15582766.3655409,-0.0077197186819404,1.848935413655951,295,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,linear_interpolation,20,33882295.96782514,16681035.06611211,-0.267286974307068,1.9481880768395787,295,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,knn_imputation,20,30213791.27325048,15582766.3655409,-0.0077197186819404,1.848935413655951,295,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,mean_imputation,30,23709553.68130084,14488324.526645292,-0.0270194593921213,1.6525213993176968,426,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,linear_interpolation,30,45038782.79240515,18906203.78891836,-2.70599820595025,2.1388860102805536,426,2025-09-04 20:28:34
bbr_esmond_data_mt-go_2024-2025,knn_imputation,30,23709553.68130084,14488324.526645292,-0.0270194593921213,1.6525213993176968,426,2025-09-04 20:28:34
bbr_esmond_data_ap-ms_2024-2025,mean_imputation,10,60018503.43913942,26726318.620419346,-0.0156056941504807,3.9624513327224062,148,2025-09-04 20:28:34
bbr_esmond_data_ap-ms_2024-2025,linear_interpolation,10,46555567.362317406,23417855.67173423,0.3889200276676509,2.9380849743153736,148,2025-09-04 20:28:34
bbr_esmond_data_ap-ms_2024-2025,knn_imputation,10,60018503.43913942,26726318.620419346,-0.0156056941504807,3.9624513327224062,148,2025-09-04 20:28:35
bbr_esmond_data_ap-ms_2024-2025,mean_imputation,20,70252549.32795662,32537234.523201145,-0.0034697901459006,4.627884213394126,296,2025-09-04 20:28:35
bbr_esmond_data_ap-ms_2024-2025,linear_interpolation,20,74149237.0940255,32360901.10028117,-0.117875657845418,4.265297469501393,296,2025-09-04 20:28:35
bbr_esmond_data_ap-ms_2024-2025,knn_imputation,20,70252549.32795662,32537234.523201145,-0.0034697901459006,4.627884213394126,296,2025-09-04 20:28:35
bbr_esmond_data_ap-ms_2024-2025,mean_imputation,30,83979082.17760178,32833153.108830784,-0.0001699171808526,12.527658030442437,424,2025-09-04 20:28:35
bbr_esmond_data_ap-ms_2024-2025,linear_interpolation,30,85887059.73222765,29830633.03931338,-0.0461332619020753,12.207542347544193,424,2025-09-04 20:28:35
bbr_esmond_data_ap-ms_2024-2025,knn_imputation,30,83979082.17760178,32833153.108830784,-0.0001699171808526,12.527658030442437,424,2025-09-04 20:28:35
cubic_esmond_data_ap-pa_2024-2025,mean_imputation,10,229386488.65637365,155098876.8179202,-0.0021248241106699,59.41892576541671,114,2025-09-04 20:28:35
cubic_esmond_data_ap-pa_2024-2025,linear_interpolation,10,134775434.83333617,82965928.51040971,0.6540545389666355,16.3405818471883,114,2025-09-04 20:28:35
cubic_esmond_data_ap-pa_2024-2025,knn_imputation,10,229386488.65637365,155098876.8179202,-0.0021248241106699,59.41892576541671,114,2025-09-04 20:28:35
cubic_esmond_data_ap-pa_2024-2025,mean_imputation,20,217741325.6708987,144487635.8410635,-0.0009726257422755,164.46122664700746,223,2025-09-04 20:28:35
cubic_esmond_data_ap-pa_2024-2025,linear_interpolation,20,156134364.47634715,92760014.51057582,0.4853197834411621,49.654172464582444,223,2025-09-04 20:28:35
cubic_esmond_data_ap-pa_2024-2025,knn_imputation,20,217741325.6708987,144487635.8410635,-0.0009726257422755,164.46122664700746,223,2025-09-04 20:28:35
cubic_esmond_data_ap-pa_2024-2025,mean_imputation,30,226949394.90004003,149126915.5396739,-0.002089225028043,1407.7283707943411,332,2025-09-04 20:28:35
cubic_esmond_data_ap-pa_2024-2025,linear_interpolation,30,170012578.7805029,92864545.10757616,0.4376451515676616,1340.9834276026545,332,2025-09-04 20:28:36
cubic_esmond_data_ap-pa_2024-2025,knn_imputation,30,226949394.90004003,149126915.5396739,-0.002089225028043,1407.7283707943411,332,2025-09-04 20:28:36
cubic_esmond_data_ap-ms_2024-2025,mean_imputation,10,208394895.243036,149534382.51655018,-0.0022356851212688,232.27586184178213,140,2025-09-04 20:28:36
cubic_esmond_data_ap-ms_2024-2025,linear_interpolation,10,206075045.62813807,134879682.66264042,0.0199538692617479,236.45515589072,140,2025-09-04 20:28:36
cubic_esmond_data_ap-ms_2024-2025,knn_imputation,10,208394895.243036,149534382.51655018,-0.0022356851212688,232.27586184178213,140,2025-09-04 20:28:36
cubic_esmond_data_ap-ms_2024-2025,mean_imputation,20,212695562.784279,146044154.71159336,-0.0003641919881631,892.3613258622986,281,2025-09-04 20:28:36
cubic_esmond_data_ap-ms_2024-2025,linear_interpolation,20,207941419.95273435,140033524.84874314,0.0438560339295392,541.0279643817835,281,2025-09-04 20:28:36
cubic_esmond_data_ap-ms_2024-2025,knn_imputation,20,212695562.784279,146044154.71159336,-0.0003641919881631,892.3613258622986,281,2025-09-04 20:28:36
cubic_esmond_data_ap-ms_2024-2025,mean_imputation,30,225187457.1301915,153939187.7867335,-0.0144135468846053,528.8596187296301,429,2025-09-04 20:28:36
cubic_esmond_data_ap-ms_2024-2025,linear_interpolation,30,236163656.16770825,157462599.2093092,-0.1157137213745156,524.3625611015812,429,2025-09-04 20:28:36
cubic_esmond_data_ap-ms_2024-2025,knn_imputation,30,225187457.1301915,153939187.7867335,-0.0144135468846053,528.8596187296301,429,2025-09-04 20:28:36
bbr_esmond_data_ba-es_2024-2025,mean_imputation,10,25214228.344244912,11178871.161183532,-1.2462299665561003e-06,1.2994122658722993,139,2025-09-04 20:28:37
bbr_esmond_data_ba-es_2024-2025,linear_interpolation,10,23913841.08557913,9907816.000347426,0.1004861473721251,1.154715994860251,139,2025-09-04 20:28:37
bbr_esmond_data_ba-es_2024-2025,knn_imputation,10,25214228.344244912,11178871.161183532,-1.2462299665561003e-06,1.2994122658722993,139,2025-09-04 20:28:37
bbr_esmond_data_ba-es_2024-2025,mean_imputation,20,20798095.622929063,10810303.122376394,-0.0020215087204016,1.228984263049112,295,2025-09-04 20:28:37
